날짜,기사제목
 2023.01.06 08:52,"LG에너지솔루션, 낮아지는 실적 전망치…PER 60배 '세계 최고'"
 2023.01.06 08:51,"LG엔솔마저 4분기 실적 우려 …""재고·성과급 비용 2000억 발생할 ..."
 2023.01.06 08:54,"[클릭 e종목]""LG엔솔 4Q 영업익 기대 하회…목표가 ↓"""
 2023.01.06 08:50,"신한투자증권 “LG에너지솔루션, 4분기 실적 부진...목표가 하향 조..."
 2023.01.06 08:38,"LG엔솔, 일회성 이슈로 4Q 실적 부진…목표가↓ -신한"
 2023.01.06 08:21,"LG엔솔, 성과급 등 일회성 비용만 2000억…4분기 실적 부진-신한..."
 2023.01.06 08:52,"LG에너지솔루션, 낮아지는 실적 전망치…PER 60배 '세계 최고'"
 2023.01.06 08:51,"LG엔솔마저 4분기 실적 우려 …""재고·성과급 비용 2000억 발생할 ..."
 2023.01.06 08:35,"신한투자 ""LG에너지솔루션 4분기 기대 못미쳐…목표가↓"""
 2023.01.06 05:17,"LG엔솔, 2차전지 부진·오버행 우려 ‘이중고’"
 2023.01.05 17:47,LG엔솔-도요타 배터리 협력 합작사 설립 대신 공급으로
 2023.01.05 15:55,"LG엔솔-도요타 배터리 협력, 합작사 설립 대신 공급으로"
 2023.01.05 15:22,한달새 24% 폭락 LG엔솔…“언제 들어가면 되나요?” [이종화의 세돌...
 2023.01.05 12:43,이래서 LG엔솔 IPO 딜 따냈나?…KB증권 파격 인사에 놀란 업계
 2023.01.05 08:00,"LG화학, LG엔솔 지분 매각 여부 중요-유안타"
 2023.01.04 17:58,"K-배터리 3사, 글로벌 점유율 하락… LG엔솔 中에 밀려 3위로"
 2023.01.04 17:39,"LG엔솔 2위 내주고, 한국 점유율 떨어지고 … K배터리 '흔들'"
 2023.01.04 14:18,中 배터리 업체 성장에…LG엔솔 점유율 ‘2위→3위’
 2023.01.04 10:04,"中BYD, 무서운 상승세…LG엔솔, 3위로 밀려나"
 2023.01.04 09:59,"국내 배터리 3사, 글로벌 점유율 하락…LG엔솔 3위로 밀려"
 2023.01.04 09:51,K-배터리 3사 글로벌 점유율 23.1%…LG엔솔 2위→3위
 2023.01.05 15:22,한달새 24% 폭락 LG엔솔…“언제 들어가면 되나요?” [이종화의 세돌...
 2023.01.05 12:43,이래서 LG엔솔 IPO 딜 따냈나?…KB증권 파격 인사에 놀란 업계
 2023.01.05 08:00,"LG화학, LG엔솔 지분 매각 여부 중요-유안타"
 2023.01.04 17:58,"K-배터리 3사, 글로벌 점유율 하락… LG엔솔 中에 밀려 3위로"
 2023.01.04 17:39,"LG엔솔 2위 내주고, 한국 점유율 떨어지고 … K배터리 '흔들'"
 2023.01.04 14:18,中 배터리 업체 성장에…LG엔솔 점유율 ‘2위→3위’
 2023.01.04 10:04,"中BYD, 무서운 상승세…LG엔솔, 3위로 밀려나"
 2023.01.04 09:59,"국내 배터리 3사, 글로벌 점유율 하락…LG엔솔 3위로 밀려"
 2023.01.04 09:51,K-배터리 3사 글로벌 점유율 23.1%…LG엔솔 2위→3위
 2023.01.04 17:22,"LG엔솔, ‘배터리 2위’ 내줬다…국내 3사 점유율도 7%대 하락"
 2023.01.04 15:44,"[특징주] LG엔솔, 실적부진·매도물량 집중 우려에 주가 출렁(종합)"
 2023.01.04 09:23,"[특징주] LG엔솔, 실적부진·매도물량 집중 우려 등에 연일 하락"
 2023.01.04 09:24,"""LG엔솔, 테슬라 우려 선반영…올해 매출 44% 늘 것""-신영"
 2023.01.04 09:13,[특징주]테슬라 쇼크에…LG엔솔 등 2차전지株 약세
 2023.01.04 08:32,"[클릭 e종목]""LG엔솔, 4Q 영업익 예상 하회 전망"""
 2023.01.04 08:12,"신영證 ""LG에너지솔루션, 4분기 시장 기대치 하회 전망"""
 2023.01.03 08:59,"""LG엔솔, 1분기부터 美 수요 강세 기대…수요 우려 지나치다"""
 2023.01.03 08:18,"LG에너지솔루션, 2022 4분기 컨센 하회할 듯…""올해 수익성 개선..."
 2023.01.04 09:51,K-배터리 3사 글로벌 점유율 23.1%…LG엔솔 2위→3위
 2023.01.04 09:24,"""LG엔솔, 테슬라 우려 선반영…올해 매출 44% 늘 것""-신영"
 2023.01.04 09:23,"[특징주] LG엔솔, 실적부진·매도물량 집중 우려 등에 연일 하락"
 2023.01.04 09:13,[특징주]테슬라 쇼크에…LG엔솔 등 2차전지株 약세
 2023.01.04 08:32,"[클릭 e종목]""LG엔솔, 4Q 영업익 예상 하회 전망"""
 2023.01.04 08:12,"신영證 ""LG에너지솔루션, 4분기 시장 기대치 하회 전망"""
 2023.01.03 08:59,"""LG엔솔, 1분기부터 美 수요 강세 기대…수요 우려 지나치다"""
 2023.01.03 08:18,"LG에너지솔루션, 2022 4분기 컨센 하회할 듯…""올해 수익성 개선..."
 2023.01.02 18:36,‘제 2의 LG엔솔’ 누가 될까?…1월 코스닥 8개사 상장 출격
 2023.01.02 17:45,"LG엔솔 살까, 말까…""물량 폭탄"" vs ""저가매수 기회"""
 2023.01.02 16:55,"삼성증권 ""LG엔솔 4분기 영업이익 기대치 밑돌듯""…목표가↓"
 2023.01.02 14:57,"LG엔솔, '테슬라 쇼크'에 우리사주 오버행까지…""수급 충격 우려"""
 2023.01.02 09:42,"“LG엔솔, 27일부터 우리사주 매도 가능...수급 충격”"
 2023.01.02 09:01,"유안타證 ""LG엔솔, 27일부터 우리사주 '오버행'…수급 충격"""
 2023.01.02 16:55,"삼성증권 ""LG엔솔 4분기 영업이익 기대치 밑돌듯""…목표가↓"
 2023.01.02 14:57,"LG엔솔, '테슬라 쇼크'에 우리사주 오버행까지…""수급 충격 우려"""
 2023.01.02 09:42,"“LG엔솔, 27일부터 우리사주 매도 가능...수급 충격”"
 2023.01.02 09:01,"유안타證 ""LG엔솔, 27일부터 우리사주 '오버행'…수급 충격"""
 2023.01.02 11:47,[신년사]권영수 LG엔솔 부회장 “강한 실행력으로 결실 이루자”
 2023.01.02 09:13,"[신년사]권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비"""
 2023.01.02 09:02,"[신년사]권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비"""
 2023.01.02 08:58,"권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비"""
 2023.01.02 08:52,[신년사] 권영수 LG엔솔 부회장 “강한 실행력으로 미래 준비…IT ...
 2023.01.02 08:48,[신년사] 권영수 LG엔솔 부회장 “강한 실행력으로 더 큰 미래 준비...
 2023.01.02 08:23,"권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비하자"""
 2023.01.02 08:10,"[신년사] 권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비..."
 2023.01.02 10:59,"김상태 신한투자증권 대표 ""LG엔솔 IPO경험처럼 원팀으로 협력"""
 2023.01.02 09:37,[신년사] 김상태 신한투자증권 대표 “올해는 리바운드 시간…LG엔솔 때...
 2023.01.02 09:34,권영수 LG엔솔 부회장 “가장 필요한 것은 강한 실행력”
 2023.01.02 09:08,"권영수 LG엔솔 부회장 “강한 실행력으로 역량 강화"""
 2023.01.02 09:01,"""LG엔솔, 4분기 실적 컨센서스 하회 예상…'잠시 숨 고르기'"""
 2023.01.02 08:36,"LG엔솔, 4Q 실적 컨센서스 하회 '숨고르기'-한국"
 2023.01.02 05:21,제2의 LG엔솔 나올까…“새해 IPO 침체 지속 전망”
 2023.01.01 09:17,코스피 기관 순매도 1위 'LG에너지솔루션'
 2022.12.30 07:46,'단군 이래 최대어' LG엔솔에 가려진 IPO 시장 그림자
 2023.01.02 09:01,"유안타證 ""LG엔솔, 27일부터 우리사주 '오버행'…수급 충격"""
 2023.01.02 09:01,"""LG엔솔, 4분기 실적 컨센서스 하회 예상…'잠시 숨 고르기'"""
 2023.01.02 08:36,"LG엔솔, 4Q 실적 컨센서스 하회 '숨고르기'-한국"
 2023.01.02 08:58,"권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비"""
 2023.01.02 08:52,[신년사] 권영수 LG엔솔 부회장 “강한 실행력으로 미래 준비…IT ...
 2023.01.02 08:48,[신년사] 권영수 LG엔솔 부회장 “강한 실행력으로 더 큰 미래 준비...
 2023.01.02 08:23,"권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비하자"""
 2023.01.02 08:10,"[신년사] 권영수 LG엔솔 부회장 ""강한 실행력으로 더 큰 미래 준비..."
 2023.01.02 05:21,제2의 LG엔솔 나올까…“새해 IPO 침체 지속 전망”
 2023.01.01 09:17,코스피 기관 순매도 1위 'LG에너지솔루션'
 2022.12.30 07:46,'단군 이래 최대어' LG엔솔에 가려진 IPO 시장 그림자
 2022.12.30 07:00,"LG엔솔, 美공장 임금 리스크 우려…노조, '시급 4만원' 요구"
 2022.12.30 04:57,시총 박살난 '네카오'…LG엔솔에 시총 80% 늘어난 LG그룹 '우뚝'
 2022.12.29 16:15,"[시그널] '대어' LG엔솔 잡은 KB證, 올 IPO 주관 1위 꿰찼다"
 2022.12.29 08:35,LG엔솔과 도요타 투자받은 삼아알미늄
 2022.12.30 07:46,'단군 이래 최대어' LG엔솔에 가려진 IPO 시장 그림자
 2022.12.30 07:00,"LG엔솔, 美공장 임금 리스크 우려…노조, '시급 4만원' 요구"
 2022.12.30 04:57,시총 박살난 '네카오'…LG엔솔에 시총 80% 늘어난 LG그룹 '우뚝'
 2022.12.29 16:15,"[시그널] '대어' LG엔솔 잡은 KB證, 올 IPO 주관 1위 꿰찼다"
 2022.12.29 08:35,LG엔솔과 도요타 투자받은 삼아알미늄
 2022.12.28 11:11,"디이엔티, LG엔솔과 20억 규모 계약"
 2022.12.28 09:55,[특징주]테슬라 쇼크에 LG엔솔 등 2차전지株 동반 하락
 2022.12.28 09:35,전기차 수요 둔화 우려에…LG엔솔·포스코케미칼 2차전지株 하락
 2022.12.28 08:52,"DS투자증권 “LG엔솔, 내년 수요가 관건… 주가 회복할 것”"
 2022.12.28 08:03,'62만원→45만원' LG엔솔 추락…주가 다시 올라가려면?-DS
 2022.12.28 07:28,"""LG엔솔, 내년 수요가 관건…주가 반등 여지 충분""-DS"
 2022.12.26 07:47,"LG엔솔, 높은 성장성과 이익안정성에 매출확대 기대-KB"
 2022.12.28 07:28,"""LG엔솔, 내년 수요가 관건…주가 반등 여지 충분""-DS"
 2022.12.26 07:47,"LG엔솔, 높은 성장성과 이익안정성에 매출확대 기대-KB"
 2022.12.25 06:31,LG엔솔·에코프로비엠 ‘공매도 폭격’…전기차 수요둔화에 투심 냉각 [주...
 2022.12.23 22:02,"권영수 LG에너지솔루션 부회장, 북미 시장 선점해 글로벌 선도 기업으로"
 2022.12.23 17:37,"LG엔솔, 삼아알미늄과 알루미늄박 생산 협력"
 2022.12.23 14:40,"[특징주] 삼아알미늄, LG엔솔과 손잡고 미국 진출 소식에 15% 강..."
 2022.12.23 08:42,"KB증권 ""LG엔솔·전자·이노텍·디플, 애플카 잠재적 수혜 기대"""
 2022.12.22 17:13,"LG엔솔, 테슬라 감산에 오버행 우려까지…”단기 하락 주의보”"
 2022.12.22 08:56,"LG엔솔, 23년 2분기부터 주가 반등…목표가 71만8000원 -유안타..."
 2022.12.22 08:50,"유안타증권 “LG엔솔, 내년 미국 중심 외형 성장 기대…목표주가 71..."
 2022.12.22 08:39,"“LG에너지솔루션, 미국 중심 성장 본격화하는 내년 2분기부터 주가 ..."
 2022.12.22 08:13,"""LG에너지솔루션, 내년 미국 중심 성장 본격화될 것""-유안타"
 2022.12.22 08:08,"LG엔솔, 단기 주가 조정 불가피…내년 2분기부터 반등-유안타"
 2022.12.21 05:10,"잘나가던 LG엔솔, 심상찮은 뒷걸음질…불안한 우리사주"
 2022.12.20 18:11,"[데이터로 보는 증시] LG에너지솔루션·삼성SDI, 기관·외국인 순매수..."
 2022.12.20 16:22,"[데이터로 보는 증시] LG에너지솔루션·삼성SDI, 기관·외국인 순매..."
 2022.12.22 08:39,"“LG에너지솔루션, 미국 중심 성장 본격화하는 내년 2분기부터 주가 반..."
 2022.12.22 08:13,"""LG에너지솔루션, 내년 미국 중심 성장 본격화될 것""-유안타"
 2022.12.22 08:08,"LG엔솔, 단기 주가 조정 불가피…내년 2분기부터 반등-유안타"
 2022.12.21 05:10,"잘나가던 LG엔솔, 심상찮은 뒷걸음질…불안한 우리사주"
 2022.12.20 18:11,"[데이터로 보는 증시] LG에너지솔루션·삼성SDI, 기관·외국인 순매수..."
 2022.12.20 16:22,"[데이터로 보는 증시] LG에너지솔루션·삼성SDI, 기관·외국인 순매..."
 2022.12.20 15:49,"LG엔솔, 테슬라 겨냥했다···‘원통형 배터리’ 생산 위해 4조원 투자"
 2022.12.20 10:11,"[특징주]나인테크, LG엔솔 테슬라 겨냥 배터리 공장에 4조 투자 소식..."
 2022.12.20 08:53,"""LG엔솔 목표가 66만→63만원…4분기 실적 시장 기대치 하회 전망"""
 2022.12.20 08:28,"하이투자증권 “LG엔솔, 4분기 실적 기대치 밑돌 것… 목표가 하향”"
 2022.12.20 08:32,"하이證 ""LG엔솔, 높은 밸류에이션·수급 요인은 주가 흐름에 부담…목표..."
 2022.12.20 07:51,"LG엔솔, 중장기 성장 지속…주가 조정시 비중 확대 -하이"
 2022.12.20 08:27,"""LG에너지솔루션, 테슬라발 우려에 주가 약세...내년엔 매출 성장""-..."
 2022.12.20 07:58,"LG에너지솔루션, 중장기 성장성 여전…주가 하락시 매수 기회-하이"
 2022.12.20 06:10,"원통형 배터리 수요 대비나선 LG엔솔, 오창공장에 4조원 투자"
 2022.12.20 08:28,"하이투자증권 “LG엔솔, 4분기 실적 기대치 밑돌 것… 목표가 하향”"
 2022.12.20 08:27,"""LG에너지솔루션, 테슬라발 우려에 주가 약세...내년엔 매출 성장""-..."
 2022.12.20 07:58,"LG에너지솔루션, 중장기 성장성 여전…주가 하락시 매수 기회-하이"
 2022.12.20 07:51,"LG엔솔, 중장기 성장 지속…주가 조정시 비중 확대 -하이"
 2022.12.20 06:10,"원통형 배터리 수요 대비나선 LG엔솔, 오창공장에 4조원 투자"
 2022.12.20 06:02,배터리도 증시 대피처 아니었다…한달 동안 -23% 빠진 LG엔솔
 2022.12.19 18:34,"LG엔솔, 오창공장 신·증설 4조 투자"
 2022.12.19 17:46,"LG엔솔, 4조 들여 오창 배터리공장 증설"
 2022.12.19 15:19,"LG엔솔, 오창공장에 4조 투자 결정…‘원통형배터리’ 수요 대비 철저"
 2022.12.19 13:48,"LG엔솔, 오창 배터리 생산라인 신·증설에 4조원 투자"
 2022.12.19 13:36,"LG에너지솔루션, 오창공장 생산설비·인프라에 4조 투자"
 2022.12.19 11:59,"LG엔솔, 오창공장 배터리 신·증설 등에 4조원 투자한다"
 2022.12.19 11:48,"LG엔솔, 오창공장 신·증설 등에 5년간 4조원 투자 방침"
 2022.12.19 11:44,"LG엔솔, 오창공장 '신·증설, 설비 확대' 5년간 4조 투자…180..."
 2022.12.19 11:44,"LG엔솔 대규모 투자, 청주에 4조원 투입하고 1800명 신규채용"
 2022.12.19 18:34,'ESG 경영대상' LG엔솔
 2022.12.19 17:49,"LG엔솔, 오창공장 배터리 증설 4조 투자"
 2022.12.19 17:37,"LG엔솔, 테슬라用 첨단배터리 韓서 만든다"
 2022.12.19 17:14,"LG엔솔, 테슬라 차세대 배터리 선점한다"
 2022.12.19 16:05,"LG엔솔, 테슬라用 배터리 한국서 만든다...오창공장 4조 투자"
 2022.12.19 13:45,"LG엔솔, 오창공장에 '테슬라향 4680 배터리' 라인 증설…4조원 ..."
 2022.12.19 17:24,투자협약하는 LG에너지솔루션
 2022.12.19 17:37,"LG엔솔, 테슬라用 첨단배터리 韓서 만든다"
 2022.12.19 17:14,"LG엔솔, 테슬라 차세대 배터리 선점한다"
 2022.12.19 16:05,"LG엔솔, 테슬라用 배터리 한국서 만든다...오창공장 4조 투자"
 2022.12.19 13:45,"LG엔솔, 오창공장에 '테슬라향 4680 배터리' 라인 증설…4조원 ..."
 2022.12.19 17:24,투자협약하는 LG에너지솔루션
 2022.12.19 15:19,"LG엔솔, 오창공장에 4조 투자 결정…‘원통형배터리’ 수요 대비 철저"
 2022.12.19 13:48,"LG엔솔, 오창 배터리 생산라인 신·증설에 4조원 투자"
 2022.12.19 13:36,"LG에너지솔루션, 오창공장 생산설비·인프라에 4조 투자"
 2022.12.19 11:59,"LG엔솔, 오창공장 배터리 신·증설 등에 4조원 투자한다"
 2022.12.19 11:48,"LG엔솔, 오창공장 신·증설 등에 5년간 4조원 투자 방침"
 2022.12.19 11:44,"LG엔솔, 오창공장 '신·증설, 설비 확대' 5년간 4조 투자…180..."
 2022.12.19 11:44,"LG엔솔 대규모 투자, 청주에 4조원 투입하고 1800명 신규채용"
 2022.12.19 14:46,희비 엇갈린 2차전지 대장株 … 삼성SDI 웃고 LG엔솔 울고
 2022.12.19 14:45,연기금 하반기 투자종목 선수교체… LG엔솔 빼고 다 바꿨다
 2022.12.19 14:43,"LG엔솔·삼성SDI, 美 공장 장비 발주… 총 2.7조원 규모"
 2022.12.19 14:35,"LG 에너지솔루션, 오창공장 배터리 신·증설에 4조 원 투자 협약"
 2022.12.19 14:35,"LG 에너지솔루션, 오창공장 배터리 신·증설에 4조 원 투자 협약"
 2022.12.19 13:51,"LG에너지솔루션, 오창공장 신·증설에 4조원 투자"
 2022.12.19 14:23,"LG엔솔, 오창공장 4조 투자…원통형 배터리 생산라인 신·증설"
 2022.12.17 08:00,"LG에너지솔루션, 테슬라·오버행·공매도 '삼중고'"
 2022.12.17 07:00,"[종목현미경] LG엔솔, 50만원 아래로 '뚝'…""우리사주 800만주 ..."
 2022.12.19 14:23,"LG엔솔, 오창공장 4조 투자…원통형 배터리 생산라인 신·증설"
 2022.12.19 13:51,"LG에너지솔루션, 오창공장 신·증설에 4조원 투자"
 2022.12.19 13:48,"LG엔솔, 오창 배터리 생산라인 신·증설에 4조원 투자"
 2022.12.19 13:36,"LG에너지솔루션, 오창공장 생산설비·인프라에 4조 투자"
 2022.12.19 11:59,"LG엔솔, 오창공장 배터리 신·증설 등에 4조원 투자한다"
 2022.12.19 11:48,"LG엔솔, 오창공장 신·증설 등에 5년간 4조원 투자 방침"
 2022.12.19 11:44,"LG엔솔, 오창공장 '신·증설, 설비 확대' 5년간 4조 투자…180..."
 2022.12.19 11:44,"LG엔솔 대규모 투자, 청주에 4조원 투입하고 1800명 신규채용"
 2022.12.19 13:45,"LG엔솔, 오창공장에 '테슬라향 4680 배터리' 라인 증설…4조원 투..."
 2022.12.17 08:00,"LG에너지솔루션, 테슬라·오버행·공매도 '삼중고'"
 2022.12.17 07:00,"[종목현미경] LG엔솔, 50만원 아래로 '뚝'…""우리사주 800만주 ..."
 2022.12.16 15:10,"권영수 LG엔솔 부회장, 1년 만에 상장·실적·소통 다 잡았다[2022..."
 2022.12.16 06:22,"'권영수號' LG엔솔 ""위기를 기회로""…올해 영업이익 2배로 확대"
 2022.12.16 14:51,"[단독] 美 ‘배터리 인력 이니셔티브 회의’, LG엔솔·삼성SDI 참석"
 2022.12.16 06:01,"LG엔솔 '블랙홀'에 올해 IPO 85% 급감…""IPO 한파 내년에도 ..."
 2022.12.15 16:00,"수급 이벤트 끝난 LG엔솔, 주가 약세 주의 [한국주식 원포인트 레슨]"
 2022.12.17 07:00,"[종목현미경] LG엔솔, 50만원 아래로 '뚝'…""우리사주 800만주 ..."
 2022.12.16 15:10,"권영수 LG엔솔 부회장, 1년 만에 상장·실적·소통 다 잡았다[2022..."
 2022.12.16 06:22,"'권영수號' LG엔솔 ""위기를 기회로""…올해 영업이익 2배로 확대"
 2022.12.16 14:51,"[단독] 美 ‘배터리 인력 이니셔티브 회의’, LG엔솔·삼성SDI 참석"
 2022.12.16 06:01,"LG엔솔 '블랙홀'에 올해 IPO 85% 급감…""IPO 한파 내년에도 ..."
 2022.12.15 16:00,"수급 이벤트 끝난 LG엔솔, 주가 약세 주의 [한국주식 원포인트 레슨]"
 2022.12.15 10:35,"노무라 ""내년 코스피 2750 간다""…삼성전자·LG엔솔 '톱픽'"
 2022.12.15 09:36,"LG엔솔 ""북미시장 선점 비결은 남들보다 한발 빠른 투자"""
 2022.12.15 09:02,"“LG엔솔 주가, IRA 시행 후인 내년 2분기에야 반등 전망”"
 2022.12.15 08:56,"NH투자 ""LG엔솔, 수요 우려로 주가약세…내년 2∼3월 이후 반등"""
 2022.12.15 08:36,"LG엔솔, 수요 건재 확인해야…목표가 61만원, '매수' -NH투자證"
 2022.12.15 07:39,"LG에너지솔루션, 내년 2~3월 이후 주가 반등 -NH"
 2022.12.14 09:40,"LG에너지솔루션, 테슬라 급락에 약세"
 2022.12.14 05:05,"""60만원 돌파, 환호"" LG엔솔 한달만에 -20% 급락...왜?"
 2022.12.15 08:36,"LG엔솔, 수요 건재 확인해야…목표가 61만원, '매수' -NH투자證"
 2022.12.15 07:39,"LG에너지솔루션, 내년 2~3월 이후 주가 반등 -NH"
 2022.12.14 09:40,"LG에너지솔루션, 테슬라 급락에 약세"
 2022.12.14 05:05,"""60만원 돌파, 환호"" LG엔솔 한달만에 -20% 급락...왜?"
 2022.12.13 18:24,LG엔솔 이달 들어 15% 뚝… 배터리 대장주도 흔들린다
 2022.12.13 18:24,"LG엔솔·GM 합작사, 美 정부서 25억달러 자금 조달"
 2022.12.13 09:16,"LG엔솔, 미국서 25억달러 조달…배터리 제조사 지원 첫 사례"
 2022.12.13 08:36,"LG엔솔·GM 배터리 합작사, 미국서 3.3조원 투자금 확보"
 2022.12.13 18:20,"LG엔솔-GM 합작법인 ‘얼티엄셀즈’, 美서 25억달러 조달"
 2022.12.13 16:55,"""폭탄 물량 나오나""…오버행 발목잡힌 LG엔솔·CJ CGV"
 2022.12.13 14:38,"파죽지세 LG엔솔, 한달만에 -20% '뚝'...환율 부메랑·성과급 부..."
 2022.12.13 12:49,"美 에너지부도 나섰다…LG엔솔·GM 합작법인, 3.3조 투자 자금 확보"
 2022.12.13 11:25,"LG엔솔·GM ‘얼티엄셀즈’, 美 투자자금 25억달러 확보"
 2022.12.13 07:52,"LG엔솔·GM 합작 얼티엄셀즈, 미국서 투자 자금 3조2천억원 확보(..."
 2022.12.13 07:48,"LG엔솔-GM, 美 국채금리로 25억 달러 투자 자금 확보"
 2022.12.13 12:03,"LG엔솔-GM 합작법인 얼티엄셀즈, 25억불 자금 조달 성공"
 2022.12.13 09:52,"LG엔솔 합작법인, 美 에너지부 정책자금 25억불 확보"
 2022.12.13 08:40,"LG엔솔·GM 합작 얼티엄셀즈, 美 투자 자금 3.2조 확보"
 2022.12.13 12:03,"LG엔솔-GM 합작법인 얼티엄셀즈, 25억불 자금 조달 성공"
 2022.12.13 09:52,"LG엔솔 합작법인, 美 에너지부 정책자금 25억불 확보"
 2022.12.13 08:40,"LG엔솔·GM 합작 얼티엄셀즈, 美 투자 자금 3.2조 확보"
 2022.12.13 11:25,"LG엔솔·GM ‘얼티엄셀즈’, 美 투자자금 25억달러 확보"
 2022.12.13 07:52,"LG엔솔·GM 합작 얼티엄셀즈, 미국서 투자 자금 3조2천억원 확보(..."
 2022.12.13 07:48,"LG엔솔-GM, 美 국채금리로 25억 달러 투자 자금 확보"
 2022.12.13 10:31,"(영상)美에너지부, LG엔솔-GM 배터리 합작 회사에 3.2조원 대출"
 2022.12.13 09:34,"LG엔솔·GM 배터리 합작업체, 美 3.2兆 대출 지원 받아(종합)"
 2022.12.13 09:14,"LG엔솔-GM, 합작공장 투자자금 3.2조 확보…美에너지부 지원(종합..."
 2022.12.13 08:47,"美, LG엔솔·GM 배터리 합작업체에 3.2兆 대출 지원"
 2022.12.13 09:16,"LG엔솔, 미국서 25억달러 조달…배터리 제조사 지원 첫 사례"
 2022.12.13 08:36,"LG엔솔·GM 배터리 합작사, 미국서 3.3조원 투자금 확보"
 2022.12.12 23:46,"美에너지부, LG엔솔·GM 배터리 합작업체에 3조2천억 대출 지원"
 2022.12.12 21:05,"美정부, GM·LG에너지솔루션 전기차 합작 투자 $25억 대출 확정"
 2022.12.12 21:37,"미, 엘지 솔루션과 GM 합작 울티엄셀에 25억달러 저리융자 실행"
 2022.12.12 14:31,"LG엔솔, 올해 최대 매출 전망… 테슬라 부진은 ‘부담’"
 2022.12.12 09:11,"2차전지株 힘 못 쓰네…LG엔솔, 에코프로비엠 주가 '뚝'"
 2022.12.10 20:46,"""포르쉐 사려 했는데 주가 급락""…LG엔솔 직원들 '안절부절' [박의명..."
 2022.12.09 18:10,"에이프로, LG엔솔과 85억원 규모 2차전지 장비 계약"
 2022.12.13 07:52,"LG엔솔·GM 합작 얼티엄셀즈, 미국서 투자 자금 3조2천억원 확보(종..."
 2022.12.13 07:48,"LG엔솔-GM, 美 국채금리로 25억 달러 투자 자금 확보"
 2022.12.12 23:46,"美에너지부, LG엔솔·GM 배터리 합작업체에 3조2천억 대출 지원"
 2022.12.12 21:05,"美정부, GM·LG에너지솔루션 전기차 합작 투자 $25억 대출 확정"
 2022.12.12 21:37,"미, 엘지 솔루션과 GM 합작 울티엄셀에 25억달러 저리융자 실행"
 2022.12.12 14:31,"LG엔솔, 올해 최대 매출 전망… 테슬라 부진은 ‘부담’"
 2022.12.12 09:11,"2차전지株 힘 못 쓰네…LG엔솔, 에코프로비엠 주가 '뚝'"
 2022.12.10 20:46,"""포르쉐 사려 했는데 주가 급락""…LG엔솔 직원들 '안절부절' [박의명..."
 2022.12.09 18:10,"에이프로, LG엔솔과 85억원 규모 2차전지 장비 계약"
 2022.12.09 17:28,"""너무 급하게 달렸나""… 공매도 표적된 LG엔솔"
 2022.12.09 16:41,"“LG엔솔 수급이벤트 끝…연기금, 사전 포지션 구축 후 매도 대응”"
 2022.12.09 15:23,“좀비처럼 쏟아지는 공매도 못버텨”...LG엔솔 이틀연속 급락
 2022.12.09 11:41,공매도 폭탄 맞은 LG엔솔…9일 하루 공매도 거래 제한
 2022.12.09 08:43,공매도 폭탄 맞은 LG엔솔…이날 공매도 거래 제한
 2022.12.09 16:41,"“LG엔솔 수급이벤트 끝…연기금, 사전 포지션 구축 후 매도 대응”"
 2022.12.09 15:23,“좀비처럼 쏟아지는 공매도 못버텨”...LG엔솔 이틀연속 급락
 2022.12.09 11:41,공매도 폭탄 맞은 LG엔솔…9일 하루 공매도 거래 제한
 2022.12.09 08:43,공매도 폭탄 맞은 LG엔솔…이날 공매도 거래 제한
 2022.12.09 13:51,"이달만 10% 급락하고 실적 악화 우려 확산, 위태로운 LG에너지솔루션"
 2022.12.08 17:37,18거래일 만에 LG엔솔 돌아선 외인…이유는?
 2022.12.08 16:26,코스피 5일 연속 주르륵…'LG엔솔 -5%' 2차전지株 힘 못 쓰네
 2022.12.08 16:17,"테슬라 리스크에 급락 LG엔솔 ""추세적 성장"" 긍정 전망은 유지"
 2022.12.08 14:17,[특징주] 테슬라 수요 둔화 우려에 LG에너지솔루션 5% 급락
 2022.12.08 16:07,"LG엔솔, 외국인 폭풍 매도에 -5% '휘청'…최고가서 -15% 하락"
 2022.12.08 14:42,"LG에너지솔루션, '-5%'대 급락…외국계, 폭풍 'SELL'"
 2022.12.08 15:47,[코스피 마감]LG엔솔 5% 넘는 하락에 지수도 ↓…‘2370선’
 2022.12.08 14:35,[오후 시황] 코스피 2360선…LG엔솔 5%↓
 2022.12.08 14:18,"[특징주]LG엔솔, 외국계 매도세 집중에 5%대 ‘약세’"
 2022.12.08 14:42,"LG에너지솔루션, '-5%'대 급락…외국계, 폭풍 'SELL'"
 2022.12.08 14:35,[오후 시황] 코스피 2360선…LG엔솔 5%↓
 2022.12.08 14:18,"[특징주]LG엔솔, 외국계 매도세 집중에 5%대 ‘약세’"
 2022.12.08 14:17,[특징주] 테슬라 수요 둔화 우려에 LG에너지솔루션 5% 급락
